,mean,max,25%,50%,75%,95%,std
1278B3010,202.32713470319635,812.9999999999995,77.0,167.4,308.29999999999995,468.8099999999997,144.15322073826775
1281C1230,155.76027397260273,699.8999999999996,53.9,123.20000000000002,239.30000000000004,386.3149999999996,119.96149472388186
1281C1270,102.44618721461187,494.1,36.3,79.80000000000001,155.52500000000003,258.20000000000005,79.90161653128447
1281C1250,93.66477168949773,497.4999999999999,32.4,72.4,144.15000000000003,233.71999999999974,74.18403620917665
1281C1040,86.29093607305936,591.6999999999999,25.3,68.19999999999999,130.60000000000002,232.2,73.72340055889543
1281C1050,132.4585844748858,678.3,43.4,108.35,203.32500000000005,321.60499999999996,102.77815111856734
1281C1010,111.86414383561646,461.9999999999998,39.8,87.0,168.925,281.30999999999995,87.12837993035681
1281C1060,134.28680365296802,692.5999999999998,46.8,108.5,206.90000000000003,325.19999999999993,102.86950359783462
1281C1180,104.09165525114156,560.7999999999998,32.3,84.1,159.1,262.805,84.72467184597723
1281C1190,149.1981392694064,746.7999999999997,50.6,122.8,228.72500000000002,360.90999999999985,112.56965802230077
1281A0010,119.65625570776257,531.3,42.5,94.0,184.8,293.6099999999999,92.27320956523226
1281C1160,129.72706621004568,563.7,46.5,104.50000000000003,198.2,315.7049999999999,98.73913506462348
1281C1200,88.48978310502284,469.2999999999999,28.8,69.2,137.22500000000002,221.90499999999994,71.96345553935345
1281C1240,64.05897260273973,270.8,21.8,47.8,97.42500000000001,167.30000000000004,52.27101968915397
1281C1220,92.58224885844749,379.5999999999999,32.775,71.6,141.125,233.31999999999977,72.10367349636213
1281B5010,204.16057077625567,660.9999999999997,72.7,160.15000000000003,313.2249999999999,502.5999999999998,154.40077229073682
1281B5020,132.50218036529682,608.9999999999999,42.9,108.9,203.10000000000002,325.105,103.90662833890286
1281B4010,176.35722602739725,705.0999999999998,62.2,141.70000000000002,268.80000000000007,423.80499999999995,131.67256755503047
1281B4020,188.15843607305936,772.7999999999997,65.19999999999999,149.25,289.20000000000005,458.60499999999985,142.5049476016307
1281C1410,70.05948630136986,368.8,24.5,53.4,105.4,181.80000000000004,57.37105946929442
1281B4030,208.47337899543376,824.8999999999997,75.2,169.75000000000003,319.525,497.1999999999997,153.9207367198176
1281C1290,120.25302511415525,595.5,40.3,95.35,184.90000000000003,294.1099999999999,92.96431135267034
1281C1300,64.66150684931507,318.40000000000003,21.5,47.7,98.5,167.5,53.027947683666525
1281A0020,310.1851826484018,1095.7999999999993,113.475,257.80000000000007,478.44999999999976,719.0999999999997,223.42630414683475
1281B3010,114.91667808219178,452.0999999999999,42.9,89.19999999999999,174.22500000000002,287.2,88.35446021408791
1281B3020,174.16579908675797,682.8999999999999,61.7,136.60000000000002,269.30000000000007,421.90499999999986,131.22166235425235
1281C1260,96.95810502283105,538.6,28.9,75.9,147.8,253.9,81.7135960979104
1281C1310,65.17673515981734,277.40000000000003,21.9,50.6,98.2,167.0,52.243940143566846
1281C1320,123.31100456621006,554.5999999999997,43.3,97.0,191.22500000000002,303.10499999999996,94.98290472918556
1281C1360,85.59712328767124,538.2,25.0,65.19999999999999,128.8,230.90499999999997,74.88956157635167
1281C1350,60.95989726027397,469.9,14.0,39.4,89.4,193.30499999999998,63.790670267581355
1281C1210,104.71553652968038,660.4000000000001,32.4,83.7,159.10000000000002,268.80999999999995,86.43330271742005
1281B3030,154.28706621004568,738.8999999999999,50.8,127.40000000000003,233.90000000000003,374.7149999999997,119.17828126206784
1281C1120,46.400171232876716,436.4,7.4,25.0,65.69999999999999,164.8199999999997,56.232197375370205
1281C1090,70.23808219178082,363.69999999999993,21.8,53.8,108.42500000000001,182.7,58.86477706741335
1281C1170,74.5201712328767,540.5,18.4,54.3,112.3,210.5,69.44506611775547
1281B3040,232.96015981735158,946.8999999999996,85.80000000000001,197.0,356.0,544.4049999999997,168.43080311318656
1281C1020,144.65655251141553,655.8000000000001,47.3,118.65,221.12500000000006,349.1,111.91135701204747
1281C1030,202.95155251141554,892.3999999999995,72.7,168.3,309.92500000000007,482.1999999999998,150.27293863561752
1281C1100,133.90537671232877,591.0,43.8,109.55,204.82500000000005,326.1,103.60237062702018
1281C1080,116.14561643835619,566.6999999999998,36.3,93.4,177.60000000000002,290.2,93.14413934507105
1281C1070,143.1375456621005,664.6999999999999,47.3,116.4,220.6,348.7,109.72427787443907
1281C1130,81.98019406392696,553.9999999999999,21.9,62.1,124.6,218.40000000000003,71.86418751319142
1281C1540,124.32656392694066,622.6999999999998,39.9,102.0,188.4,308.6199999999997,98.56728983531714
1281C1150,112.07954337899544,585.8999999999999,35.9,90.4,170.50000000000003,284.1199999999997,90.75862387919646
1281C1140,187.3610159817352,813.1999999999998,64.8,165.9,282.7,438.305,137.19443239283916
1281C1110,133.62073059360728,670.5,46.8,109.6,203.225,322.90999999999985,101.7425115741395
1281B2010,218.24817351598173,863.0999999999997,79.5,179.85000000000002,332.35,513.4149999999997,159.06167585840387
1281C1340,113.04348173515982,608.1999999999999,35.8,91.1,172.65000000000003,286.805,91.09166775155884
1281C1280,110.04401826484019,591.2999999999997,35.5,87.69999999999999,167.62500000000003,275.6099999999999,88.46416331589471
1281C1380,113.46985159817353,598.8000000000001,36.4,92.95,171.82500000000005,280.8099999999999,90.33274014431584
1281C1370,67.67114155251143,492.9,17.9,47.6,99.85,195.90499999999997,63.90891609477311
1281C1390,105.82327625570777,463.69999999999993,36.2,83.3,162.82500000000005,264.5,82.52308519103995
1281C1400,131.53238584474886,574.0,40.2,105.55,202.80000000000004,327.50499999999994,104.08639507276557
1281C1420,80.61485159817353,614.8,22.150000000000002,61.3,119.70000000000002,220.80999999999986,71.73462127655898
1281C1330,119.70408675799088,579.8,39.224999999999994,95.9,183.2,298.90999999999985,94.79490955579205
1281C1440,33.96317351598172,365.0,0.0,10.9,45.0,140.9,51.4276562454024
1281C1450,27.233150684931505,416.0,0.0,0.0,35.0,135.0,49.77770412497227
1281B2020,141.45947488584477,696.1999999999999,47.6,116.00000000000004,216.82500000000005,340.19999999999993,107.58952768760746
1281C1460,148.56244292237446,696.3999999999997,50.7,118.20000000000002,230.8,356.0,113.98388434997426
1281C1490,137.4808675799087,683.4999999999999,46.9,112.8,209.3,335.10499999999985,105.54057737850479
1281C1470,95.77005707762558,519.5,32.8,73.10000000000001,147.45,239.80000000000004,75.72543146110468
1281C1480,94.33627853881279,552.1,28.8,73.1,144.6,244.60999999999984,78.92180232012495
1281C1500,90.98480593607306,517.5,28.5,72.1,137.72500000000002,238.60499999999993,76.34434588874421
1281C1520,147.30736301369862,728.3999999999999,49.9,119.4,224.2,363.0999999999999,113.64872253238994
1281C1430,196.4474315068493,766.5999999999996,70.9,163.20000000000002,301.79999999999995,461.70499999999976,143.66904634841495
1281C1510,194.12679223744288,792.8,69.1,158.95000000000002,295.925,461.20499999999987,143.62317777418858
1281C1530,111.99672374429224,637.7999999999997,35.9,90.70000000000002,171.00000000000003,278.9,89.78153276439869
1281C1550,187.27842465753423,909.5999999999996,65.3,153.85000000000002,284.625,447.8049999999998,140.4169134362989
1281B2030,171.36359589041098,717.1999999999997,60.0,141.10000000000002,263.1,411.3199999999997,128.94565070523004
1281B2040,217.64897260273972,814.0999999999996,77.9,178.25,330.75,516.5049999999998,160.19669442019412
1281A0030,189.6083904109589,717.2999999999998,67.875,148.05,292.875,463.4999999999998,143.46137761641458
1281C1560,155.78940639269405,683.1999999999996,53.7,129.10000000000002,239.4,370.1,116.61657845365626
1281C1570,88.81519406392694,527.6,25.4,69.1,133.7,236.20499999999993,75.99791506900749
1281A0040,169.57472602739728,718.9999999999999,58.4,140.60000000000002,259.5,400.2049999999999,126.48957776367962
1280C1720,92.21295662100457,527.7999999999997,25.8,72.19999999999999,140.15000000000003,243.50000000000003,78.32203651721578
1280C1690,71.0281506849315,611.8,18.0,50.3,105.5,206.70999999999984,68.62405102305657
1280C1630,145.3071917808219,725.5999999999997,50.7,119.0,219.90000000000003,350.01499999999976,109.85361989571429
1280C1750,88.93728310502284,518.4999999999999,25.4,69.19999999999999,134.4,241.10499999999993,76.59171464819161
1280C1640,163.5561301369863,695.1999999999998,57.8,135.0,251.00000000000006,384.80499999999995,121.65693520568846
1280C1520,114.21109589041097,598.0999999999999,36.3,91.15,173.8,283.905,91.0134895646542
1280C1760,78.7128310502283,559.9999999999999,21.5,57.9,119.025,219.40499999999997,72.07004456053859
1280C1880,43.033401826484024,464.3,7.0,21.0,58.5,159.90499999999994,55.34907211360223
1280C1860,168.48664383561643,721.9999999999998,58.375,141.35000000000002,255.30000000000004,404.2099999999998,125.57168283588094
1280C1900,158.42331050228313,601.7999999999997,56.9,131.00000000000003,242.82500000000005,376.6099999999998,117.30313320597132
1280C1930,95.04038812785387,523.3,29.0,75.4,141.70000000000002,247.3099999999999,79.23457126793956
1280C1850,128.97689497716897,624.1999999999999,43.3,104.70000000000002,196.40000000000003,317.70000000000005,100.59093275909287
1280C2680,96.67866438356164,684.7999999999998,29.0,76.65,145.2,250.6,80.96362669935758
1280C2600,258.3060844748858,905.5999999999996,94.5,210.35000000000002,400.25000000000006,604.4999999999997,187.14657238484043
1280C2750,106.35264840182649,513.8000000000001,32.9,84.0,160.62500000000006,271.905,85.73186621593992
1280C2780,88.1049885844749,491.9,25.3,68.8,131.925,238.6,76.5568385123412
1280C2800,107.79995433789955,541.2,35.5,86.69999999999999,163.20000000000002,274.305,86.92405833187594
1280C2130,127.9945091324201,620.0,40.2,105.5,195.625,313.30999999999995,99.69105552479904
1280C2240,87.89503424657535,484.5,25.4,67.95,132.22500000000002,234.80499999999995,75.72434791093404
1280C2290,83.7120890410959,530.5999999999999,24.9,63.8,126.8,227.11999999999975,73.47045019699205
1280C2200,99.95170091324201,544.8,29.4,79.7,152.02500000000003,253.91499999999982,82.27873350284008
1280C2230,69.08296803652969,518.6,17.9,49.849999999999994,103.825,199.5299999999996,65.88444354839598
1280C2300,118.15697488584476,558.8999999999999,38.9,95.75,181.00000000000003,293.60499999999996,93.17599329214134
1280C2310,88.72140410958905,507.8999999999999,25.700000000000003,68.64999999999999,133.8,238.21499999999978,75.624638345982
1280C2080,515.280810502283,1561.500000000001,192.30000000000004,419.29999999999995,785.9999999999995,1210.3050000000003,369.76574962734145
1280C2000,120.36430365296805,614.2999999999998,40.0,98.4,181.50000000000003,297.20000000000005,93.6647275686992
1280C1940,89.28460045662102,392.9999999999999,32.4,68.7,136.525,221.60499999999993,69.28870327466353
1280C1970,66.31671232876712,471.4000000000001,14.8,44.2,97.825,200.80499999999995,66.24784263737239
1280C1980,73.73763698630138,440.7,24.9,57.7,112.1,188.80499999999995,60.5996297630736
1280C2270,115.48235159817354,553.1999999999998,36.5,94.55,176.12500000000003,284.40500000000003,90.29890423167322
1280C1210,131.4722374429224,604.9999999999999,40.575,107.1,202.725,320.9149999999998,103.22664511274992
1280C1240,113.6420091324201,565.1,36.4,93.8,171.50000000000003,282.90500000000003,89.35517209085164
1280C2730,87.73364155251141,548.1,25.5,68.5,133.0,231.00000000000003,73.68171645106503
1280C1090,221.45936073059357,826.2999999999995,80.5,183.8,334.725,520.8049999999997,161.20785316748743
1280C1140,152.17397260273972,668.5,50.9,124.35,232.02500000000003,367.9399999999994,116.0412645275533
1280C2030,93.24945205479453,555.2,28.5,72.5,141.0,246.10999999999984,78.97211249288694
1280C2060,87.63436073059363,517.8999999999999,25.4,68.35,132.75,233.50999999999988,75.13110329723732
1280C2490,122.4167694063927,615.0999999999999,39.9,98.9,188.425,301.2,95.74111232829335
1280C2520,123.10386986301371,599.4999999999998,40.0,101.45000000000002,184.90000000000003,303.7,95.87812116387302
1280C2410,120.21852739726027,601.3999999999997,39.9,97.7,182.175,296.10499999999996,93.71174422752699
1280C2330,135.62865296803653,616.0,46.8,112.0,206.9,329.0,104.11941740157776
1280C2450,107.17737442922373,614.5,32.9,86.8,162.1,270.50499999999994,86.23966401919766
1280C2400,88.60713470319635,585.2,25.700000000000003,68.7,133.7,233.80499999999998,76.11189243104467
1280C2460,108.39318493150685,563.4000000000001,35.8,87.10000000000001,163.40000000000003,274.50499999999994,87.86785807192908
1280C2480,84.01009132420091,548.6999999999999,25.0,65.05,125.8,221.10499999999993,72.53678093344602
1280C2470,96.57793378995433,583.0999999999998,28.9,75.6,146.10000000000002,250.60499999999993,80.70938957201638
1280C2510,98.73386986301371,648.1999999999998,29.3,78.5,149.50000000000003,253.3199999999997,82.03633886986943
1280C2440,121.60328767123288,582.9999999999995,39.9,98.0,185.50000000000003,298.20000000000005,94.86765667407862
1280C1160,160.81261415525114,669.5999999999997,57.675000000000004,133.05,246.92500000000004,382.10499999999985,120.5141844683913
1280C2610,175.6314840182648,670.9999999999998,61.8,145.3,268.3,415.9,130.09944441202504
1280C2670,103.25006849315069,692.4999999999999,32.4,83.1,155.6,265.70000000000005,84.25866618219115
1280C2810,110.28303652968039,627.0,33.2,87.4,169.125,278.0,89.07301924947714
1280C2830,109.94805936073061,579.5999999999999,35.724999999999994,88.7,167.10000000000002,276.0099999999999,88.58830681565709
1280C2740,159.3115296803653,636.3999999999999,54.3,130.85000000000002,246.60000000000005,379.19999999999993,119.22698092470687
1280C1680,106.64329908675798,566.3,32.5,83.7,163.8,271.80499999999995,87.07265813036247
1280C1790,119.68099315068493,552.5,42.8,94.9,185.2,291.10499999999996,91.68557089168371
1280C1960,95.16811643835618,547.2999999999997,28.8,75.1,144.8,250.4,80.1354795040374
1280C2100,48.53054794520548,316.20000000000005,14.5,35.9,72.8,130.70499999999993,43.3138197181754
1280C2020,86.04494292237442,506.69999999999993,25.0,65.65,130.8,227.40499999999997,74.53326818723947
1280C2090,79.07972602739726,498.3999999999999,21.8,60.4,119.0,218.00000000000003,69.90829602162995
1280C2420,102.07884703196348,581.4000000000001,32.4,82.1,154.9,258.0099999999999,82.92191209896566
1280C2380,116.90065068493153,590.5,35.975,98.0,172.20000000000002,297.4049999999999,94.4297100070299
1280C2430,81.8541894977169,427.0,25.5,61.6,126.3,208.00000000000003,67.2034227070812
1280C2390,64.56995433789955,324.20000000000005,21.8,49.9,97.7,167.4,52.8584138616555
1280C2320,150.73859589041098,734.6999999999998,53.5,123.10000000000002,229.32500000000005,361.30499999999995,113.39685818460205
1280C1010,212.28086757990866,788.7999999999996,78.7,174.10000000000002,325.69999999999993,496.9999999999998,154.35706121375566
1280C1230,148.9259589041096,749.6999999999999,53.3,122.40000000000002,228.40000000000003,355.5099999999998,111.32234980675129
1280C1020,139.46805936073062,605.9999999999999,47.6,113.20000000000002,213.4,336.43499999999955,105.92605492027269
1280C1030,196.23457762557078,762.5999999999998,72.1,161.95000000000002,296.9,468.90499999999986,144.62627468951527
1280C1060,157.13364155251142,621.8999999999996,53.9,130.2,241.22500000000005,375.91499999999974,118.28720203029248
1280C1070,149.27657534246572,559.4999999999999,54.4,119.0,226.55,361.70999999999987,111.62657530096368
1280C1200,138.28762557077627,587.0999999999999,46.8,114.9,210.40000000000003,336.80499999999984,106.11617953737618
1280C1050,276.67543378995424,1026.6999999999994,102.775,228.40000000000003,419.0,651.6199999999993,199.75357244822564
1280C1260,122.50026255707763,560.0999999999998,40.3,99.9,186.32500000000002,298.905,94.89704857728006
1280C1040,216.98939497716893,882.0999999999996,79.275,179.60000000000002,331.625,509.2049999999999,157.68455407551514
1280C1100,163.50074200913238,692.8999999999997,57.675000000000004,133.4,252.2,389.8999999999999,122.62630877856293
1280C1310,107.10973744292238,617.4999999999998,32.8,85.5,163.3,272.3,86.79416102934675
1280C1080,150.1064383561644,728.8999999999996,51.3,124.3,227.22500000000002,362.2049999999999,112.71197052521829
1280C1170,184.28398401826485,796.9999999999997,64.7,151.40000000000003,282.425,445.81499999999977,139.1469420882728
1280C1130,182.66453196347032,651.2999999999996,67.4,141.90000000000003,279.40000000000003,446.49999999999983,136.60370175619266
1280C1110,219.94761415525113,860.1999999999995,79.6,180.90000000000003,334.12500000000006,519.5049999999997,160.50133313151832
1280C1120,103.17368721461187,554.4999999999998,35.4,82.0,156.625,258.3,81.95670039948057
1280C1190,196.9861415525114,665.9999999999998,69.4,153.40000000000003,301.225,480.3099999999997,147.83785425052295
1280C1610,128.58624429223744,543.3999999999999,46.4,98.5,198.60000000000002,319.805,98.8822150124223
1280C1150,134.57648401826484,654.6999999999998,43.8,110.6,204.00000000000009,329.6,105.00907190690756
1280C1220,148.5501598173516,577.4999999999998,53.975,117.5,227.25000000000006,363.7049999999999,111.90978901234207
1280C1290,90.06891552511418,394.9999999999997,32.4,69.19999999999999,136.625,226.50999999999993,70.70162513995706
1280C1300,128.7291095890411,733.5999999999999,46.3,104.8,196.0,309.4049999999999,98.02051447425825
1280C1870,121.13865296803654,657.3,40.1,97.5,184.925,296.1099999999999,93.73616287555151
1280C1920,108.69946347031964,487.79999999999984,35.5,87.4,166.60000000000002,268.9,86.59868158851428
1280C1280,149.41804794520547,690.2999999999998,54.0,116.6,229.72500000000005,365.20999999999975,113.58686692173313
1280C1250,166.4547716894977,755.2999999999996,58.0,134.20000000000002,256.95000000000005,399.49999999999983,124.25865626535597
1280C1320,91.53092465753424,468.0,28.9,72.3,138.35000000000002,232.50499999999994,75.19691664351727
1280C1180,167.00291095890412,672.8999999999996,57.7,138.3,255.00000000000006,396.8,124.1938364399705
1280C1270,248.93631278538808,978.1999999999994,90.5,203.9000000000001,381.47499999999997,587.9999999999995,181.09551903449776
1280C1360,154.21171232876713,771.5999999999999,50.9,129.05,234.52500000000003,372.6099999999998,118.31509030331978
1280C1330,135.28803652968037,640.3999999999997,46.4,110.55,206.90000000000003,331.4149999999998,103.49860062725057
1280C1380,140.38825342465753,750.9999999999997,47.375,113.0,213.30000000000004,342.10499999999996,108.44518868902212
1280C1350,102.58348173515982,570.6999999999999,32.0,80.6,155.9,263.30999999999995,84.5632592401266
1280C1390,141.09700913242008,591.1999999999996,50.775,110.20000000000002,216.7,347.00999999999976,107.43876857113185
1280C1460,97.03664383561645,531.8999999999997,32.4,76.4,148.625,244.3,77.61932409031658
1280C1430,86.34065068493152,456.7,29.0,65.4,132.925,218.00000000000003,69.34618975050972
1280C1420,163.91268264840184,761.4999999999995,54.875,139.3,249.72500000000005,394.6099999999999,124.22046680299817
1280C1370,205.04481735159814,782.1999999999997,72.675,168.8,312.82499999999993,487.5099999999998,150.98285209352045
1280C1410,139.32613013698634,586.6999999999997,47.0,115.6,214.85000000000002,335.9999999999999,105.99967311674831
1280C1470,98.7680479452055,502.3,32.4,77.15,153.10000000000002,243.90000000000003,78.99414249220285
1280C1400,163.97222602739728,581.0999999999997,57.99999999999999,129.20000000000002,249.60000000000002,406.0999999999999,124.09407845424647
1280C1340,239.87761415525114,876.2999999999996,86.10000000000001,191.8,363.62500000000006,575.8349999999992,177.13846265420165
1280C1530,93.05367579908678,511.5,29.3,72.6,144.3,234.9,75.267011445563
1280C1480,82.41885844748857,506.4,21.9,62.1,123.8,228.3,74.16761624235667
1280C1510,180.28844748858447,738.4999999999995,65.2,146.35000000000002,275.20000000000005,428.12499999999943,132.8817950458418
1280C1490,132.39928082191784,663.8999999999999,42.8,111.75,201.80000000000004,323.9999999999999,102.50348033346833
1280C1580,158.3292808219178,797.0999999999998,53.9,135.55,238.3,376.40999999999997,118.85548052858368
1280C1570,107.86256849315069,616.3,33.0,87.10000000000001,163.72500000000002,273.10499999999996,86.68581856398617
1280C1590,147.70430365296804,760.8999999999997,51.1,121.20000000000002,226.97500000000002,352.7149999999997,111.62227532767163
1280C1440,240.597808219178,824.0999999999996,86.10000000000001,191.25,367.175,578.6999999999995,178.1517630534809
1280C1600,74.9013698630137,584.1999999999999,21.5,56.9,112.7,204.50999999999993,66.85158114462901
1280C1620,114.90148401826485,580.1000000000001,39.3,92.55000000000001,175.7,280.1149999999998,89.99902754780751
1280C1700,96.87947488584476,498.50000000000006,32.4,76.5,149.10000000000002,239.50000000000009,76.67008777750884
1280C1500,130.87934931506854,608.3999999999997,45.9,105.55,200.32500000000005,317.70999999999987,100.60699009863231
1280C1560,173.14698630136988,750.2999999999998,61.775,147.75,261.725,407.12499999999955,126.80877928233299
1280C1710,58.57350456621005,313.70000000000005,21.4,43.8,87.6,152.30499999999995,47.43206336248139
1280C1650,105.83484018264839,492.8999999999999,36.3,82.2,162.62500000000003,263.62499999999966,83.20639123453051
1280C1450,154.81462328767122,521.8999999999997,57.4,120.10000000000002,236.52500000000006,377.7149999999997,116.25252235968863
1280C1740,92.6426598173516,548.7,25.8,72.25,140.9,242.8,78.82061527544337
1280C1540,156.0778881278539,825.3999999999999,54.775,129.20000000000002,239.22500000000002,371.20500000000004,116.43223814352561
1280C1730,169.14660958904108,709.1999999999996,60.7,139.60000000000002,257.725,403.50499999999994,125.94098600385514
1280C1780,154.30105022831052,812.8999999999996,52.9,126.25,238.60000000000002,368.9199999999997,116.79522800563578
1280C1670,143.62381278538814,835.2999999999996,50.3,117.15,217.925,347.3099999999997,108.68487155646979
1280C1770,65.02635844748859,404.3,21.8,49.9,98.325,168.20499999999998,53.43878566788738
1280C1800,87.2481392694064,489.2000000000001,25.0,68.69999999999999,130.82500000000005,230.91999999999973,75.044448715315
1280C1660,123.0663584474886,580.9999999999999,43.3,94.5,187.7,305.5099999999999,95.35771359552561
1280C1840,73.26882420091323,315.9,25.5,55.0,112.3,185.80000000000004,58.057774839418954
1280C1830,89.23038812785387,554.5999999999999,25.4,68.8,134.0,236.30499999999995,76.85168864192264
1280C1550,187.93641552511414,663.8999999999994,68.19999999999999,145.55,288.6,462.42499999999956,141.38172490276904
1280C1820,123.83357305936075,431.9999999999999,43.7,97.0,188.50000000000006,308.69999999999993,95.0893657799584
1280C1810,158.37608447488586,711.4999999999997,54.4,128.8,243.12500000000006,380.00499999999994,119.70380399897581
1280C1890,87.53888127853884,557.3,25.0,66.8,131.3,236.8,76.71839831731494
1280C1950,157.7466095890411,701.4999999999999,54.6,130.4,241.60000000000002,377.70999999999987,118.34214386246066
1280C2160,82.28037671232876,394.50000000000006,28.5,62.1,126.80000000000001,208.2,66.3930610915732
1280C2250,93.36098173515983,562.1999999999999,29.0,72.6,143.025,237.8099999999999,76.89510436571817
1280C2220,75.70633561643835,518.7999999999998,21.8,57.7,114.825,203.00999999999988,66.4626776045828
1280C2260,90.05497716894978,580.7999999999998,21.9,68.95,133.22500000000002,251.20499999999993,82.26711880104604
1280C2530,168.19066210045665,577.8999999999996,60.4,130.5,257.50000000000006,414.70499999999976,127.94408996109212
1280C1990,151.91462328767125,527.6999999999998,56.9,118.85,230.425,370.70499999999987,114.02357092872677
1280C2050,139.76842465753427,679.1999999999999,46.0,118.70000000000002,208.3,349.2049999999999,109.40260818523791
1280C2110,78.4643607305936,609.5999999999998,21.4,57.75,117.025,222.80499999999995,72.5092620493001
1280C2140,98.69092465753425,757.8,18.4,69.55,149.9,288.7,96.66187502290899
1280C1910,66.84521689497717,548.0999999999999,17.9,46.9,97.9,198.30499999999995,65.61466233732902
1280C2070,129.93763698630138,695.0999999999998,42.5,108.45,196.82500000000005,319.30499999999995,101.43086058747866
1280C2150,109.13066210045663,600.4999999999998,35.4,88.5,167.0,273.1,87.25895740402912
1280C2180,88.71286529680366,491.6,31.9,69.1,134.72500000000002,219.00000000000003,69.80413345653304
1280C2170,92.12514840182651,506.5,28.0,72.6,137.8,243.3,77.8727173708559
1280C2040,176.60827625570775,799.9999999999997,62.1,145.20000000000002,268.90000000000003,418.49999999999983,130.4069171669164
1280C2120,213.9267922374429,798.4999999999994,77.0,178.75,325.29999999999995,502.60499999999985,154.82091754329068
1280C2350,95.0362899543379,550.0,28.9,75.9,145.22500000000002,243.1,79.17818852875001
1280C2360,119.86316210045662,516.8999999999999,39.7,96.3,181.6,298.3099999999999,94.34925459669086
1280C2370,102.36624429223745,704.9999999999999,32.5,82.6,154.50000000000003,261.205,83.35457832443527
1280C2190,82.04900684931508,423.1,28.5,62.2,126.3,206.6,65.77479931952215
1280C2280,146.47408675799088,766.6999999999997,50.150000000000006,120.4,225.4,354.3999999999999,111.58132226414966
1280C2570,94.52385844748858,595.2,28.9,75.6,143.9,242.40499999999997,77.83701115304028
1280C2540,91.07608447488586,505.99999999999983,28.5,71.25,138.3,234.9,76.72816600111341
1280C2550,184.5000684931507,860.0999999999997,63.9,158.9,277.70000000000005,435.7049999999998,135.56005421121017
1280C2580,81.5517694063927,488.8999999999999,22.0,61.650000000000006,120.42500000000001,226.8199999999997,72.47938757071002
1280C2650,123.13521689497716,656.0999999999998,36.4,101.3,186.32500000000005,312.80499999999995,99.36723912648995
1280C2210,241.04186073059364,956.0999999999998,90.3,204.20000000000002,364.6499999999999,558.3149999999996,171.38207879881193
1280C2560,88.2395091324201,752.1999999999999,21.5,65.5,130.4,252.9199999999997,83.01623318098359
1280C2590,101.54718036529681,383.4999999999999,36.275,78.7,155.60000000000002,253.80000000000004,78.33411520834926
1280C2620,146.0867465753425,767.6999999999998,47.05,126.80000000000001,219.925,353.29999999999995,112.10045016498538
1280C2500,117.53842465753425,653.8999999999999,35.5,98.3,172.85000000000002,306.1149999999998,97.90046692049793
1280C2340,154.85386986301373,599.1999999999998,54.7,122.5,237.45000000000007,380.00999999999976,117.96443360386323
1280C2630,133.2976940639269,681.9,47.1,105.8,205.2,324.5,100.99738784868255
1280C2660,68.5753196347032,323.40000000000003,24.9,51.3,104.8,174.9,55.22577957392092
1280C2690,113.32639269406394,700.4999999999999,33.075,93.5,168.3,294.1,93.877541487589
1280C2720,87.07334474885845,583.0999999999999,25.4,68.8,129.9,231.60499999999993,74.37894256700153
1280C2700,126.65682648401827,619.6999999999998,39.5,104.20000000000002,190.9,319.005,100.7237459616418
1280C2010,185.8896575342466,790.9999999999999,65.5,160.3,282.9,433.60499999999985,136.01257891758513
1280C2770,91.83704337899543,561.8,28.4,70.25,137.9,244.2,78.043619020717
1280C2640,135.4191095890411,669.7999999999997,43.3,116.20000000000002,201.30000000000004,333.5049999999998,105.80918568122483
1280C2790,49.80811643835616,215.30000000000004,17.9,39.5,75.9,130.40499999999994,40.51578592209129
1280C2760,107.06054794520549,526.4999999999998,33.0,87.10000000000001,163.32500000000005,268.6,85.1886412575737
1280C2820,117.73495433789955,632.8,35.4,97.05,174.4,304.7099999999999,98.50573165308889
1280C2710,130.5001598173516,618.0999999999999,43.5,108.0,199.10000000000002,313.10499999999996,99.48870182152903
1280C2860,111.8325799086758,567.6999999999999,35.9,89.55000000000001,170.1,283.80499999999995,89.60556023173326
1280C2850,118.63549086757992,501.5999999999997,43.3,93.2,180.32500000000002,295.3999999999999,91.40132294095451
1280C2840,131.8525684931507,725.4999999999999,43.8,108.7,200.40000000000003,324.205,102.36645614659597
1280C2890,97.04033105022832,530.4000000000001,32.5,76.19999999999999,149.3,240.60499999999996,76.99133287992706
1280C2880,227.89953196347028,865.0999999999996,83.5,180.9,347.8999999999999,548.4999999999998,168.15566580543276
1280C2900,82.42230593607306,425.1999999999998,28.5,62.25,126.10000000000002,208.30999999999992,66.13311014017452
1280C2870,269.1865182648401,933.3999999999994,97.1,211.05,411.72499999999997,653.9049999999995,200.48420676903575
1280C2910,152.80992009132422,698.0999999999998,50.6,129.5,233.32500000000005,365.1,115.57743721085969
1280C2920,97.5135502283105,503.7000000000001,32.5,76.69999999999999,149.125,243.10999999999984,77.5517269796623
1233B2050,313.46833333333325,1073.6999999999994,120.3,247.90000000000003,480.02499999999986,736.944999999999,224.67625809013563
1233B3010,197.56464611872144,744.4999999999997,73.0,156.40000000000003,304.725,475.40499999999975,145.71077930908825
1233B2010,316.1414954337898,1193.9999999999995,122.475,261.75000000000006,482.62499999999983,726.3049999999995,221.3449058461389
1233B3030,300.6877625570776,1075.8999999999996,116.17500000000001,251.55000000000004,456.3249999999999,694.3999999999995,210.26451950264703
